xflr5 v6.57

Wing (Simple Winglets)
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   0.367020
Cy    = ,   0.000000
Cd=,   0.004434,ICd=,    0.004434,PCd=,    0.000000
Cl   = ,1.84067e-14
Cm   =,  -0.0364385
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    1.545255, YCP=,   -0.000000, ZCP=,    0.638124 
XNP=,    0.000000
Bending =, 2586.351572

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
4078,   5.092e-01,   9.513e+00,   8.113e-01,      -0.403,       0.102,      -0.910,   3.843e-03,     -0.2352
4079,   4.911e-01,   9.507e+00,   8.243e-01,      -0.858,       0.088,      -0.507,   2.262e-03,      0.5261
4080,   4.911e-01,   9.501e+00,   8.402e-01,      -0.884,       0.004,       0.467,   2.630e-03,      0.8243
4081,   5.092e-01,   9.493e+00,   8.586e-01,      -0.587,      -0.039,       0.809,   4.409e-03,      0.1849
4082,   5.451e-01,   9.485e+00,   8.784e-01,      -0.421,      -0.055,       0.905,   6.414e-03,     -0.1305
4083,   5.979e-01,   9.477e+00,   8.986e-01,      -0.323,      -0.062,       0.944,   8.363e-03,     -0.3061
4084,   6.662e-01,   9.469e+00,   9.182e-01,      -0.247,      -0.066,       0.967,   1.013e-02,     -0.4297
4085,   7.483e-01,   9.462e+00,   9.358e-01,      -0.188,      -0.068,       0.980,   1.167e-02,     -0.5211
4086,   8.424e-01,   9.456e+00,   9.505e-01,      -0.131,      -0.069,       0.989,   1.294e-02,     -0.5963
4087,   9.459e-01,   9.452e+00,   9.610e-01,      -0.079,      -0.069,       0.994,   1.393e-02,     -0.6577
4088,   1.056e+00,   9.450e+00,   9.660e-01,      -0.016,      -0.068,       0.998,   1.462e-02,     -0.6951
4089,   1.171e+00,   9.451e+00,   9.641e-01,       0.049,      -0.066,       0.997,   1.502e-02,     -0.6693
4090,   1.287e+00,   9.454e+00,   9.555e-01,       0.100,      -0.063,       0.993,   1.510e-02,     -0.5956
4091,   1.402e+00,   9.460e+00,   9.420e-01,       0.140,      -0.060,       0.988,   1.484e-02,     -0.5055
4092,   1.513e+00,   9.467e+00,   9.249e-01,       0.173,      -0.057,       0.983,   1.421e-02,     -0.4115
4093,   1.616e+00,   9.474e+00,   9.055e-01,       0.203,      -0.054,       0.978,   1.323e-02,     -0.3119
4094,   1.710e+00,   9.483e+00,   8.848e-01,       0.237,      -0.049,       0.970,   1.193e-02,     -0.1817
4095,   1.792e+00,   9.491e+00,   8.649e-01,       0.244,      -0.048,       0.969,   1.023e-02,     -0.0469
4096,   1.861e+00,   9.498e+00,   8.485e-01,       0.228,      -0.051,       0.972,   8.206e-03,      0.0574
4097,   1.913e+00,   9.502e+00,   8.371e-01,       0.199,      -0.056,       0.978,   5.969e-03,      0.1327
4098,   1.949e+00,   9.505e+00,   8.305e-01,       0.161,      -0.062,       0.985,   3.611e-03,      0.1838
4099,   1.967e+00,   9.506e+00,   8.278e-01,       0.128,      -0.067,       0.990,   1.206e-03,      0.2087
Strip 103
4100,   1.949e+00,   9.628e+00,   8.383e-01,      -0.081,       0.075,      -0.994,   1.043e-03,      0.2223
4101,   1.931e+00,   9.628e+00,   8.395e-01,      -0.062,       0.078,      -0.995,   3.095e-03,      0.2258
4102,   1.895e+00,   9.627e+00,   8.411e-01,      -0.041,       0.081,      -0.996,   5.062e-03,      0.2297
4103,   1.844e+00,   9.626e+00,   8.426e-01,      -0.022,       0.084,      -0.996,   6.901e-03,      0.2271
4104,   1.776e+00,   9.626e+00,   8.432e-01,       0.000,       0.087,      -0.996,   8.567e-03,      0.2223
4105,   1.696e+00,   9.627e+00,   8.419e-01,       0.031,       0.091,      -0.995,   1.002e-02,      0.2120
4106,   1.603e+00,   9.629e+00,   8.370e-01,       0.076,       0.096,      -0.993,   1.126e-02,      0.1774
4107,   1.502e+00,   9.632e+00,   8.285e-01,       0.097,       0.097,      -0.991,   1.222e-02,      0.1126
4108,   1.393e+00,   9.637e+00,   8.180e-01,       0.101,       0.098,      -0.990,   1.288e-02,      0.0392
4109,   1.280e+00,   9.641e+00,   8.073e-01,       0.094,       0.097,      -0.991,   1.321e-02,     -0.0369
4110,   1.166e+00,   9.645e+00,   7.981e-01,       0.073,       0.096,      -0.993,   1.321e-02,     -0.1091
4111,   1.053e+00,   9.647e+00,   7.923e-01,       0.034,       0.095,      -0.995,   1.287e-02,     -0.1540
4112,   9.444e-01,   9.648e+00,   7.903e-01,       0.001,       0.095,      -0.996,   1.222e-02,     -0.1629
4113,   8.426e-01,   9.648e+00,   7.913e-01,      -0.023,       0.095,      -0.995,   1.128e-02,     -0.1615
4114,   7.502e-01,   9.646e+00,   7.943e-01,      -0.047,       0.095,      -0.994,   1.007e-02,     -0.1638
4115,   6.694e-01,   9.644e+00,   7.990e-01,      -0.076,       0.095,      -0.993,   8.608e-03,     -0.1714
4116,   6.023e-01,   9.642e+00,   8.051e-01,      -0.115,       0.096,      -0.989,   6.944e-03,     -0.1950
4117,   5.504e-01,   9.639e+00,   8.126e-01,      -0.191,       0.098,      -0.977,   5.138e-03,     -0.2570
4118,   5.151e-01,   9.635e+00,   8.223e-01,      -0.403,       0.102,      -0.910,   3.347e-03,     -0.2499
4119,   4.972e-01,   9.629e+00,   8.351e-01,      -0.858,       0.088,      -0.506,   1.970e-03,      0.5108
4120,   4.972e-01,   9.623e+00,   8.507e-01,      -0.884,       0.004,       0.468,   2.291e-03,      0.8333
4121,   5.151e-01,   9.615e+00,   8.688e-01,      -0.586,      -0.039,       0.809,   3.841e-03,      0.1998
4122,   5.504e-01,   9.607e+00,   8.882e-01,      -0.421,      -0.055,       0.905,   5.588e-03,     -0.1165
4123,   6.023e-01,   9.599e+00,   9.081e-01,      -0.323,      -0.062,       0.945,   7.285e-03,     -0.2931
4124,   6.694e-01,   9.591e+00,   9.273e-01,      -0.247,      -0.066,       0.967,   8.820e-03,     -0.4182
4125,   7.502e-01,   9.584e+00,   9.446e-01,      -0.188,      -0.068,       0.980,   1.016e-02,     -0.5120
4126,   8.426e-01,   9.578e+00,   9.590e-01,      -0.131,      -0.069,       0.989,   1.127e-02,     -0.5905
4127,   9.444e-01,   9.573e+00,   9.694e-01,      -0.079,      -0.069,       0.994,   1.214e-02,     -0.6563
4128,   1.053e+00,   9.571e+00,   9.743e-01,      -0.016,      -0.068,       0.998,   1.273e-02,     -0.6986
4129,   1.166e+00,   9.572e+00,   9.724e-01,       0.049,      -0.066,       0.997,   1.308e-02,     -0.6770
4130,   1.280e+00,   9.576e+00,   9.640e-01,       0.100,      -0.063,       0.993,   1.316e-02,     -0.6060
4131,   1.393e+00,   9.581e+00,   9.507e-01,       0.140,      -0.060,       0.988,   1.293e-02,     -0.5170
4132,   1.502e+00,   9.588e+00,   9.339e-01,       0.173,      -0.057,       0.983,   1.238e-02,     -0.4224
4133,   1.603e+00,   9.596e+00,   9.149e-01,       0.203,      -0.054,       0.978,   1.153e-02,     -0.3211
4134,   1.696e+00,   9.605e+00,   8.945e-01,       0.237,      -0.049,       0.970,   1.040e-02,     -0.1883
4135,   1.776e+00,   9.613e+00,   8.749e-01,       0.244,      -0.048,       0.969,   8.917e-03,     -0.0508
4136,   1.844e+00,   9.620e+00,   8.589e-01,       0.228,      -0.051,       0.972,   7.150e-03,      0.0552
4137,   1.895e+00,   9.624e+00,   8.477e-01,       0.199,      -0.056,       0.978,   5.201e-03,      0.1313
4138,   1.931e+00,   9.627e+00,   8.412e-01,       0.161,      -0.062,       0.985,   3.146e-03,      0.1826
4139,   1.949e+00,   9.628e+00,   8.385e-01,       0.128,      -0.067,       0.990,   1.051e-03,      0.2076
Strip 104
4140,   1.932e+00,   9.735e+00,   8.477e-01,      -0.081,       0.075,      -0.994,   8.935e-04,      0.2207
4141,   1.915e+00,   9.735e+00,   8.489e-01,      -0.062,       0.078,      -0.995,   2.652e-03,      0.2237
4142,   1.880e+00,   9.734e+00,   8.505e-01,      -0.041,       0.081,      -0.996,   4.337e-03,      0.2267
4143,   1.829e+00,   9.734e+00,   8.520e-01,      -0.022,       0.084,      -0.996,   5.912e-03,      0.2232
4144,   1.763e+00,   9.733e+00,   8.526e-01,       0.000,       0.087,      -0.996,   7.339e-03,      0.2180
4145,   1.683e+00,   9.734e+00,   8.513e-01,       0.031,       0.091,      -0.995,   8.587e-03,      0.2076
4146,   1.592e+00,   9.736e+00,   8.465e-01,       0.076,       0.096,      -0.993,   9.641e-03,      0.1730
4147,   1.492e+00,   9.739e+00,   8.381e-01,       0.097,       0.097,      -0.991,   1.047e-02,      0.1086
4148,   1.385e+00,   9.744e+00,   8.278e-01,       0.101,       0.098,      -0.990,   1.103e-02,      0.0359
4149,   1.274e+00,   9.748e+00,   8.173e-01,       0.094,       0.097,      -0.991,   1.132e-02,     -0.0388
4150,   1.161e+00,   9.752e+00,   8.082e-01,       0.073,       0.096,      -0.993,   1.131e-02,     -0.1095
4151,   1.050e+00,   9.755e+00,   8.024e-01,       0.035,       0.095,      -0.995,   1.102e-02,     -0.1530
4152,   9.430e-01,   9.756e+00,   8.005e-01,       0.001,       0.095,      -0.996,   1.047e-02,     -0.1611
4153,   8.428e-01,   9.755e+00,   8.015e-01,      -0.023,       0.095,      -0.995,   9.666e-03,     -0.1594
4154,   7.518e-01,   9.754e+00,   8.045e-01,      -0.047,       0.095,      -0.994,   8.624e-03,     -0.1625
4155,   6.722e-01,   9.752e+00,   8.091e-01,      -0.076,       0.095,      -0.993,   7.374e-03,     -0.1718
4156,   6.061e-01,   9.749e+00,   8.151e-01,      -0.115,       0.096,      -0.989,   5.949e-03,     -0.1982
4157,   5.550e-01,   9.746e+00,   8.224e-01,      -0.191,       0.098,      -0.977,   4.402e-03,     -0.2647
4158,   5.202e-01,   9.742e+00,   8.320e-01,      -0.403,       0.102,      -0.910,   2.867e-03,     -0.2663
4159,   5.026e-01,   9.737e+00,   8.446e-01,      -0.858,       0.088,      -0.506,   1.687e-03,      0.4928
4160,   5.026e-01,   9.730e+00,   8.600e-01,      -0.884,       0.004,       0.468,   1.963e-03,      0.8436
4161,   5.202e-01,   9.722e+00,   8.777e-01,      -0.586,      -0.039,       0.809,   3.291e-03,      0.2180
4162,   5.550e-01,   9.714e+00,   8.968e-01,      -0.421,      -0.055,       0.906,   4.788e-03,     -0.0984
4163,   6.061e-01,   9.706e+00,   9.164e-01,      -0.322,      -0.062,       0.945,   6.241e-03,     -0.2759
4164,   6.722e-01,   9.698e+00,   9.353e-01,      -0.247,      -0.066,       0.967,   7.556e-03,     -0.4026
4165,   7.518e-01,   9.690e+00,   9.524e-01,      -0.188,      -0.068,       0.980,   8.708e-03,     -0.4994
4166,   8.428e-01,   9.684e+00,   9.665e-01,      -0.131,      -0.069,       0.989,   9.657e-03,     -0.5829
4167,   9.430e-01,   9.680e+00,   9.767e-01,      -0.079,      -0.069,       0.994,   1.040e-02,     -0.6550
4168,   1.050e+00,   9.678e+00,   9.815e-01,      -0.016,      -0.068,       0.998,   1.091e-02,     -0.7038
4169,   1.161e+00,   9.679e+00,   9.796e-01,       0.049,      -0.066,       0.997,   1.121e-02,     -0.6879
4170,   1.274e+00,   9.682e+00,   9.714e-01,       0.100,      -0.063,       0.993,   1.127e-02,     -0.6204
4171,   1.385e+00,   9.688e+00,   9.583e-01,       0.140,      -0.060,       0.988,   1.107e-02,     -0.5324
4172,   1.492e+00,   9.695e+00,   9.418e-01,       0.173,      -0.057,       0.983,   1.061e-02,     -0.4368
4173,   1.592e+00,   9.703e+00,   9.231e-01,       0.203,      -0.054,       0.978,   9.877e-03,     -0.3329
4174,   1.683e+00,   9.712e+00,   9.031e-01,       0.237,      -0.049,       0.970,   8.909e-03,     -0.1963
4175,   1.763e+00,   9.720e+00,   8.838e-01,       0.244,      -0.048,       0.969,   7.641e-03,     -0.0550
4176,   1.829e+00,   9.727e+00,   8.680e-01,       0.228,      -0.051,       0.972,   6.127e-03,      0.0535
4177,   1.880e+00,   9.731e+00,   8.570e-01,       0.199,      -0.056,       0.978,   4.457e-03,      0.1306
4178,   1.915e+00,   9.734e+00,   8.506e-01,       0.161,      -0.062,       0.985,   2.696e-03,      0.1821
4179,   1.932e+00,   9.735e+00,   8.479e-01,       0.128,      -0.067,       0.990,   9.002e-04,      0.2070
Strip 105
4180,   1.918e+00,   9.828e+00,   8.559e-01,      -0.081,       0.075,      -0.994,   7.485e-04,      0.2191
4181,   1.901e+00,   9.827e+00,   8.570e-01,      -0.062,       0.078,      -0.995,   2.221e-03,      0.2214
4182,   1.866e+00,   9.826e+00,   8.586e-01,      -0.041,       0.081,      -0.996,   3.633e-03,      0.2233
4183,   1.816e+00,   9.826e+00,   8.601e-01,      -0.022,       0.084,      -0.996,   4.952e-03,      0.2185
4184,   1.751e+00,   9.825e+00,   8.607e-01,       0.000,       0.087,      -0.996,   6.147e-03,      0.2127
4185,   1.672e+00,   9.826e+00,   8.594e-01,       0.031,       0.091,      -0.995,   7.192e-03,      0.2022
4186,   1.582e+00,   9.828e+00,   8.546e-01,       0.076,       0.096,      -0.993,   8.075e-03,      0.1676
4187,   1.483e+00,   9.832e+00,   8.463e-01,       0.097,       0.097,      -0.991,   8.767e-03,      0.1036
4188,   1.378e+00,   9.836e+00,   8.362e-01,       0.101,       0.098,      -0.990,   9.240e-03,      0.0321
4189,   1.268e+00,   9.841e+00,   8.258e-01,       0.094,       0.097,      -0.991,   9.479e-03,     -0.0407
4190,   1.157e+00,   9.845e+00,   8.169e-01,       0.073,       0.096,      -0.993,   9.475e-03,     -0.1092
4191,   1.047e+00,   9.847e+00,   8.112e-01,       0.035,       0.095,      -0.995,   9.232e-03,     -0.1506
4192,   9.419e-01,   9.848e+00,   8.093e-01,       0.001,       0.095,      -0.996,   8.770e-03,     -0.1574
4193,   8.430e-01,   9.848e+00,   8.103e-01,      -0.023,       0.095,      -0.995,   8.096e-03,     -0.1553
4194,   7.531e-01,   9.846e+00,   8.132e-01,      -0.047,       0.095,      -0.994,   7.223e-03,     -0.1588
4195,   6.746e-01,   9.844e+00,   8.178e-01,      -0.076,       0.095,      -0.993,   6.176e-03,     -0.1698
4196,   6.094e-01,   9.842e+00,   8.237e-01,      -0.115,       0.096,      -0.989,   4.982e-03,     -0.1995
4197,   5.590e-01,   9.839e+00,   8.309e-01,      -0.191,       0.098,      -0.977,   3.686e-03,     -0.2715
4198,   5.247e-01,   9.834e+00,   8.404e-01,      -0.403,       0.102,      -0.910,   2.401e-03,     -0.2830
4199,   5.073e-01,   9.829e+00,   8.528e-01,      -0.858,       0.088,      -0.506,   1.413e-03,      0.4728
4200,   5.073e-01,   9.822e+00,   8.679e-01,      -0.883,       0.004,       0.469,   1.644e-03,      0.8546
4201,   5.247e-01,   9.815e+00,   8.854e-01,      -0.586,      -0.039,       0.809,   2.757e-03,      0.2396
4202,   5.590e-01,   9.806e+00,   9.043e-01,      -0.421,      -0.055,       0.906,   4.011e-03,     -0.0755
4203,   6.094e-01,   9.798e+00,   9.236e-01,      -0.322,      -0.062,       0.945,   5.228e-03,     -0.2530
4204,   6.746e-01,   9.790e+00,   9.422e-01,      -0.247,      -0.066,       0.967,   6.329e-03,     -0.3815
4205,   7.531e-01,   9.782e+00,   9.590e-01,      -0.188,      -0.068,       0.980,   7.294e-03,     -0.4830
4206,   8.430e-01,   9.776e+00,   9.730e-01,      -0.131,      -0.069,       0.989,   8.089e-03,     -0.5735
4207,   9.419e-01,   9.772e+00,   9.830e-01,      -0.079,      -0.069,       0.994,   8.708e-03,     -0.6540
4208,   1.047e+00,   9.770e+00,   9.878e-01,      -0.016,      -0.068,       0.998,   9.137e-03,     -0.7117
4209,   1.157e+00,   9.770e+00,   9.859e-01,       0.049,      -0.066,       0.997,   9.388e-03,     -0.7027
4210,   1.268e+00,   9.774e+00,   9.778e-01,       0.100,      -0.063,       0.993,   9.441e-03,     -0.6390
4211,   1.378e+00,   9.780e+00,   9.649e-01,       0.140,      -0.060,       0.988,   9.276e-03,     -0.5517
4212,   1.483e+00,   9.787e+00,   9.486e-01,       0.173,      -0.057,       0.983,   8.884e-03,     -0.4546
4213,   1.582e+00,   9.795e+00,   9.301e-01,       0.203,      -0.054,       0.978,   8.275e-03,     -0.3474
4214,   1.672e+00,   9.804e+00,   9.104e-01,       0.236,      -0.049,       0.970,   7.464e-03,     -0.2058
4215,   1.751e+00,   9.812e+00,   8.914e-01,       0.244,      -0.048,       0.969,   6.402e-03,     -0.0593
4216,   1.816e+00,   9.819e+00,   8.758e-01,       0.228,      -0.051,       0.972,   5.134e-03,      0.0529
4217,   1.866e+00,   9.824e+00,   8.650e-01,       0.199,      -0.056,       0.978,   3.734e-03,      0.1312
4218,   1.901e+00,   9.826e+00,   8.587e-01,       0.161,      -0.062,       0.985,   2.258e-03,      0.1827
4219,   1.918e+00,   9.827e+00,   8.561e-01,       0.128,      -0.067,       0.990,   7.541e-04,      0.2075
Strip 106
4220,   1.906e+00,   9.905e+00,   8.626e-01,      -0.081,       0.075,      -0.994,   6.072e-04,      0.2186
4221,   1.889e+00,   9.904e+00,   8.638e-01,      -0.062,       0.078,      -0.995,   1.802e-03,      0.2193
4222,   1.855e+00,   9.903e+00,   8.654e-01,      -0.041,       0.081,      -0.996,   2.947e-03,      0.2188
4223,   1.805e+00,   9.903e+00,   8.668e-01,      -0.022,       0.084,      -0.996,   4.016e-03,      0.2127
4224,   1.741e+00,   9.903e+00,   8.674e-01,       0.000,       0.087,      -0.996,   4.986e-03,      0.2063
4225,   1.663e+00,   9.903e+00,   8.661e-01,       0.031,       0.091,      -0.995,   5.834e-03,      0.1956
4226,   1.574e+00,   9.905e+00,   8.614e-01,       0.076,       0.096,      -0.993,   6.549e-03,      0.1609
4227,   1.476e+00,   9.909e+00,   8.532e-01,       0.097,       0.097,      -0.991,   7.111e-03,      0.0976
4228,   1.372e+00,   9.913e+00,   8.432e-01,       0.101,       0.098,      -0.990,   7.495e-03,      0.0278
4229,   1.264e+00,   9.918e+00,   8.330e-01,       0.094,       0.097,      -0.991,   7.688e-03,     -0.0425
4230,   1.154e+00,   9.922e+00,   8.241e-01,       0.073,       0.096,      -0.993,   7.685e-03,     -0.1080
4231,   1.045e+00,   9.924e+00,   8.185e-01,       0.035,       0.095,      -0.995,   7.488e-03,     -0.1467
4232,   9.409e-01,   9.925e+00,   8.167e-01,       0.001,       0.095,      -0.996,   7.114e-03,     -0.1517
4233,   8.431e-01,   9.925e+00,   8.176e-01,      -0.023,       0.095,      -0.995,   6.567e-03,     -0.1489
4234,   7.543e-01,   9.923e+00,   8.205e-01,      -0.047,       0.095,      -0.994,   5.859e-03,     -0.1521
4235,   6.767e-01,   9.921e+00,   8.250e-01,      -0.076,       0.095,      -0.993,   5.009e-03,     -0.1640
4236,   6.121e-01,   9.919e+00,   8.308e-01,      -0.115,       0.096,      -0.989,   4.041e-03,     -0.1968
4237,   5.623e-01,   9.916e+00,   8.380e-01,      -0.191,       0.098,      -0.977,   2.990e-03,     -0.2753
4238,   5.284e-01,   9.911e+00,   8.474e-01,      -0.403,       0.102,      -0.910,   1.947e-03,     -0.2983
4239,   5.112e-01,   9.906e+00,   8.596e-01,      -0.858,       0.088,      -0.505,   1.146e-03,      0.4518
4240,   5.112e-01,   9.899e+00,   8.746e-01,      -0.883,       0.004,       0.469,   1.334e-03,      0.8652
4241,   5.284e-01,   9.892e+00,   8.918e-01,      -0.586,      -0.039,       0.809,   2.237e-03,      0.2645
4242,   5.623e-01,   9.883e+00,   9.105e-01,      -0.421,      -0.055,       0.906,   3.254e-03,     -0.0464
4243,   6.121e-01,   9.875e+00,   9.295e-01,      -0.322,      -0.062,       0.945,   4.241e-03,     -0.2227
4244,   6.767e-01,   9.866e+00,   9.479e-01,      -0.247,      -0.066,       0.967,   5.134e-03,     -0.3542
4245,   7.543e-01,   9.859e+00,   9.646e-01,      -0.188,      -0.068,       0.980,   5.916e-03,     -0.4630
4246,   8.431e-01,   9.853e+00,   9.784e-01,      -0.131,      -0.069,       0.989,   6.561e-03,     -0.5634
4247,   9.409e-01,   9.848e+00,   9.883e-01,      -0.079,      -0.069,       0.994,   7.063e-03,     -0.6547
4248,   1.045e+00,   9.846e+00,   9.930e-01,      -0.016,      -0.068,       0.998,   7.411e-03,     -0.7227
4249,   1.154e+00,   9.847e+00,   9.912e-01,       0.049,      -0.066,       0.997,   7.615e-03,     -0.7215
4250,   1.264e+00,   9.851e+00,   9.831e-01,       0.100,      -0.063,       0.993,   7.658e-03,     -0.6615
4251,   1.372e+00,   9.856e+00,   9.704e-01,       0.140,      -0.060,       0.988,   7.525e-03,     -0.5744
4252,   1.476e+00,   9.864e+00,   9.543e-01,       0.173,      -0.057,       0.983,   7.207e-03,     -0.4750
4253,   1.574e+00,   9.872e+00,   9.360e-01,       0.203,      -0.054,       0.978,   6.713e-03,     -0.3639
4254,   1.663e+00,   9.881e+00,   9.166e-01,       0.236,      -0.049,       0.970,   6.055e-03,     -0.2167
4255,   1.741e+00,   9.889e+00,   8.978e-01,       0.244,      -0.048,       0.969,   5.194e-03,     -0.0636
4256,   1.805e+00,   9.896e+00,   8.824e-01,       0.228,      -0.051,       0.972,   4.165e-03,      0.0539
4257,   1.855e+00,   9.901e+00,   8.716e-01,       0.199,      -0.056,       0.978,   3.029e-03,      0.1343
4258,   1.889e+00,   9.903e+00,   8.654e-01,       0.161,      -0.062,       0.985,   1.832e-03,      0.1851
4259,   1.906e+00,   9.905e+00,   8.628e-01,       0.128,      -0.067,       0.990,   6.118e-04,      0.2089
Strip 107
4260,   1.897e+00,   9.966e+00,   8.681e-01,      -0.081,       0.075,      -0.994,   4.690e-04,      0.2185
4261,   1.880e+00,   9.966e+00,   8.692e-01,      -0.062,       0.078,      -0.995,   1.392e-03,      0.2170
4262,   1.846e+00,   9.965e+00,   8.708e-01,      -0.041,       0.081,      -0.996,   2.276e-03,      0.2134
4263,   1.797e+00,   9.965e+00,   8.722e-01,      -0.022,       0.084,      -0.996,   3.102e-03,      0.2059
4264,   1.733e+00,   9.964e+00,   8.728e-01,       0.000,       0.087,      -0.996,   3.851e-03,      0.1994
4265,   1.656e+00,   9.965e+00,   8.715e-01,       0.031,       0.091,      -0.995,   4.505e-03,      0.1879
4266,   1.568e+00,   9.967e+00,   8.669e-01,       0.076,       0.096,      -0.993,   5.058e-03,      0.1530
4267,   1.471e+00,   9.971e+00,   8.588e-01,       0.097,       0.097,      -0.991,   5.491e-03,      0.0907
4268,   1.367e+00,   9.975e+00,   8.488e-01,       0.101,       0.098,      -0.990,   5.788e-03,      0.0231
4269,   1.260e+00,   9.980e+00,   8.387e-01,       0.094,       0.097,      -0.991,   5.938e-03,     -0.0440
4270,   1.151e+00,   9.984e+00,   8.300e-01,       0.073,       0.096,      -0.993,   5.935e-03,     -0.1059
4271,   1.044e+00,   9.986e+00,   8.244e-01,       0.035,       0.095,      -0.995,   5.783e-03,     -0.1417
4272,   9.401e-01,   9.987e+00,   8.226e-01,       0.001,       0.095,      -0.996,   5.494e-03,     -0.1448
4273,   8.432e-01,   9.987e+00,   8.235e-01,      -0.023,       0.095,      -0.995,   5.071e-03,     -0.1407
4274,   7.552e-01,   9.985e+00,   8.264e-01,      -0.047,       0.095,      -0.994,   4.525e-03,     -0.1428
4275,   6.783e-01,   9.983e+00,   8.308e-01,      -0.076,       0.095,      -0.993,   3.869e-03,     -0.1537
4276,   6.143e-01,   9.981e+00,   8.366e-01,      -0.115,       0.096,      -0.989,   3.121e-03,     -0.1874
4277,   5.650e-01,   9.978e+00,   8.437e-01,      -0.191,       0.098,      -0.977,   2.309e-03,     -0.2718
4278,   5.313e-01,   9.973e+00,   8.529e-01,      -0.403,       0.102,      -0.910,   1.503e-03,     -0.3075
4279,   5.143e-01,   9.968e+00,   8.651e-01,      -0.859,       0.088,      -0.505,   8.846e-04,      0.4332
4280,   5.143e-01,   9.961e+00,   8.799e-01,      -0.883,       0.004,       0.469,   1.030e-03,      0.8727
4281,   5.313e-01,   9.953e+00,   8.970e-01,      -0.586,      -0.040,       0.809,   1.728e-03,      0.2926
4282,   5.650e-01,   9.945e+00,   9.155e-01,      -0.420,      -0.055,       0.906,   2.513e-03,     -0.0085
4283,   6.143e-01,   9.936e+00,   9.343e-01,      -0.322,      -0.062,       0.945,   3.276e-03,     -0.1834
4284,   6.783e-01,   9.928e+00,   9.526e-01,      -0.247,      -0.066,       0.967,   3.965e-03,     -0.3215
4285,   7.552e-01,   9.921e+00,   9.690e-01,      -0.188,      -0.068,       0.980,   4.569e-03,     -0.4416
4286,   8.432e-01,   9.914e+00,   9.827e-01,      -0.131,      -0.069,       0.989,   5.067e-03,     -0.5546
4287,   9.401e-01,   9.910e+00,   9.925e-01,      -0.079,      -0.069,       0.994,   5.455e-03,     -0.6581
4288,   1.044e+00,   9.908e+00,   9.972e-01,      -0.016,      -0.068,       0.998,   5.724e-03,     -0.7371
4289,   1.151e+00,   9.909e+00,   9.954e-01,       0.049,      -0.066,       0.997,   5.881e-03,     -0.7435
4290,   1.260e+00,   9.912e+00,   9.874e-01,       0.100,      -0.063,       0.993,   5.915e-03,     -0.6861
4291,   1.367e+00,   9.918e+00,   9.748e-01,       0.140,      -0.060,       0.988,   5.812e-03,     -0.5982
4292,   1.471e+00,   9.925e+00,   9.588e-01,       0.173,      -0.057,       0.983,   5.567e-03,     -0.4963
4293,   1.568e+00,   9.933e+00,   9.408e-01,       0.203,      -0.054,       0.978,   5.185e-03,     -0.3814
4294,   1.656e+00,   9.942e+00,   9.215e-01,       0.236,      -0.049,       0.970,   4.677e-03,     -0.2284
4295,   1.733e+00,   9.951e+00,   9.029e-01,       0.244,      -0.048,       0.969,   4.012e-03,     -0.0680
4296,   1.797e+00,   9.958e+00,   8.876e-01,       0.228,      -0.051,       0.972,   3.217e-03,      0.0565
4297,   1.846e+00,   9.962e+00,   8.770e-01,       0.199,      -0.056,       0.978,   2.340e-03,      0.1402
4298,   1.880e+00,   9.965e+00,   8.708e-01,       0.161,      -0.062,       0.985,   1.415e-03,      0.1900
4299,   1.897e+00,   9.966e+00,   8.683e-01,       0.128,      -0.067,       0.990,   4.725e-04,      0.2124
Strip 108
4300,   1.889e+00,   1.001e+01,   8.722e-01,      -0.081,       0.075,      -0.994,   3.332e-04,      0.2185
4301,   1.872e+00,   1.001e+01,   8.733e-01,      -0.062,       0.078,      -0.995,   9.889e-04,      0.2137
4302,   1.839e+00,   1.001e+01,   8.749e-01,      -0.041,       0.081,      -0.996,   1.617e-03,      0.2066
4303,   1.790e+00,   1.001e+01,   8.763e-01,      -0.022,       0.084,      -0.996,   2.204e-03,      0.1989
4304,   1.727e+00,   1.001e+01,   8.768e-01,       0.000,       0.087,      -0.996,   2.736e-03,      0.1921
4305,   1.650e+00,   1.001e+01,   8.756e-01,       0.031,       0.091,      -0.995,   3.201e-03,      0.1795
4306,   1.563e+00,   1.001e+01,   8.710e-01,       0.076,       0.096,      -0.993,   3.593e-03,      0.1444
4307,   1.467e+00,   1.002e+01,   8.629e-01,       0.097,       0.097,      -0.991,   3.901e-03,      0.0835
4308,   1.364e+00,   1.002e+01,   8.531e-01,       0.101,       0.098,      -0.990,   4.112e-03,      0.0184
4309,   1.257e+00,   1.003e+01,   8.430e-01,       0.094,       0.097,      -0.991,   4.218e-03,     -0.0455
4310,   1.149e+00,   1.003e+01,   8.343e-01,       0.073,       0.096,      -0.993,   4.217e-03,     -0.1033
4311,   1.042e+00,   1.003e+01,   8.288e-01,       0.035,       0.095,      -0.995,   4.109e-03,     -0.1358
